name,lat,lon,darkness_value,falchi_category,reachable_from_city,addr_city
Unnamed POI,48.9365041,16.3110199,0.15063989162445068,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.4324227,16.3153479,0.10356505960226059,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.1688019,16.1841503,0.1502252072095871,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.158797,16.1665736,0.1497330367565155,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.165285,16.1687268,0.14645452797412872,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.0932291,16.2483277,0.1426098644733429,Modrá (Mírné znečištění),Brno,Unknown
Velká Baba,49.0993396,16.2253066,0.15235775709152222,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.5127129,16.503565,0.15468107163906097,Modrá (Mírné znečištění),Brno,Unknown
Skalní vyhlídka,49.4483804,16.3205374,0.11336350440979004,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.4494137,16.313611,0.10613428056240082,Modrá (Mírné znečištění),Brno,Unknown
Výhled na vilu Mittrovských,49.4518793,16.3230195,0.11336350440979004,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.3324651,15.8795618,0.09935217350721359,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.4073101,16.0973337,0.11379938572645187,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.1544653,16.0830313,0.130785271525383,Modrá (Mírné znečištění),Brno,Unknown
Rozhledna U křížku,48.8566234,16.471941,0.13758431375026703,Modrá (Mírné znečištění),Brno,Unknown
Výří skála,49.4500187,16.3021169,0.10273100435733795,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.452457,16.3153566,0.10613428056240082,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.1618832,16.0886876,0.1350226253271103,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.0923658,16.2497423,0.1426098644733429,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.1344597,16.2488158,0.15204501152038574,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.0982555,16.262925,0.14799177646636963,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.1469926,16.2633083,0.15687422454357147,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.1489854,16.2552675,0.1526215672492981,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.0353247,16.2030582,0.11163122951984406,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.0350794,16.2021733,0.11163122951984406,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.1386611,16.2385181,0.14758095145225525,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.355898,16.3496754,0.1520197093486786,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.3594235,16.3009603,0.12055093795061111,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.3612456,16.3015105,0.12055093795061111,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.0977792,16.2583689,0.14799177646636963,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.0980873,16.259464,0.14799177646636963,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.0984768,16.2616163,0.14799177646636963,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.4172109,16.0598825,0.10888594388961792,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.4172182,16.0573871,0.10991188883781433,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.0915403,16.2484266,0.1426098644733429,Modrá (Mírné znečištění),Brno,Unknown
Pochopova skála,49.3506946,16.2836869,0.11748486012220383,Modrá (Mírné znečištění),Brno,Unknown
Pochopova skála,49.3505487,16.283479,0.11748486012220383,Modrá (Mírné znečištění),Brno,Unknown
Sochorská skála,49.3640912,16.282905,0.11101548373699188,Modrá (Mírné znečištění),Brno,Unknown
Vyhlídkové místo Kamínky,49.4812913,16.5120436,0.14679008722305298,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.4308535,16.2314435,0.09517639875411987,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.3694117,16.1574621,0.10536812245845795,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.1382096,16.2492432,0.1500152349472046,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.194369,16.0095028,0.11896254122257233,Modrá (Mírné znečištění),Brno,Unknown
Halířova skála,49.1862088,16.0159357,0.11701878905296326,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.2130663,16.2314522,0.15933005511760712,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.378988,16.2615866,0.11042627692222595,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.5407702,16.4978068,0.12690958380699158,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.1778636,16.0533644,0.12122534960508347,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.1760189,16.0523883,0.12122534960508347,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.1751292,16.0519453,0.12122534960508347,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.1752214,16.0486556,0.12007855623960495,Modrá (Mírné znečištění),Brno,Unknown
Dvořákova vyhlídka,49.1717939,16.0461908,0.12007855623960495,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,48.8496184,16.5572936,0.13625486195087433,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.4767278,15.4877792,0.1257467418909073,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,48.8405257,16.5157636,0.1482294797897339,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.1292389,16.2702294,0.15598224103450775,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.3057565,16.03765,0.1348203718662262,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.4608102,16.3437995,0.12447388470172882,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.1331415,16.2538459,0.15150555968284607,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.4166971,16.4106957,0.135310098528862,Modrá (Mírné znečištění),Brno,Unknown
Amorova vyhlídka,49.355165,16.3491562,0.1520197093486786,Modrá (Mírné znečištění),Brno,Unknown
Unnamed POI,49.3556417,16.3494531,0.1520197093486786,Modrá (Mírné znečištění),Brno,Unknown
Malý Rabštýn,49.7229114,17.4517505,0.12711267173290253,Modrá (Mírné znečištění),Olomouc,Unknown
Křížový vrch,49.8628544,17.1783794,0.09991060197353363,Modrá (Mírné znečištění),Olomouc,Unknown
U Tety,49.7477942,16.5794314,0.12502598762512207,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.7403754,16.5290997,0.12301577627658844,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.8374472,17.2458008,0.10580340027809143,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.1985046,17.1201445,0.14432527124881744,Modrá (Mírné znečištění),Olomouc,Unknown
Baba - 639,49.7320511,17.4247208,0.13014797866344452,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.6673427,16.9034912,0.12957140803337097,Modrá (Mírné znečištění),Olomouc,Unknown
Bašta,49.5130444,16.8849601,0.13237999379634857,Modrá (Mírné znečištění),Olomouc,Unknown
Arboretum Makču Pikču,49.8173012,17.2224922,0.14432360231876373,Modrá (Mírné znečištění),Olomouc,Unknown
Bradlo,49.8540729,17.0543271,0.13405360281467438,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.5192839,16.8673036,0.13071821630001068,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.4985398,16.895724,0.13232475519180298,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.5474787,16.7829492,0.12959504127502441,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.5183006,16.8525507,0.1275489628314972,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.6848708,17.5599017,0.10285437107086182,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.4865543,16.8288913,0.13925853371620178,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.5071162,16.8204083,0.12238479405641556,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.5082588,16.826394,0.12365047633647919,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.3998284,16.7677022,0.15735003352165222,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.4019531,16.7763848,0.15288597345352173,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.5781074,16.8701569,0.1467221975326538,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.445789,16.8455284,0.13055816292762756,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.4766143,16.8549663,0.1275489628314972,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.5480564,16.9278594,0.15724503993988037,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.4989553,16.9081507,0.13593026995658875,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.5223479,16.8783368,0.13597901165485382,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.4636412,16.7201243,0.15683422982692719,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.4840765,16.7366614,0.14101409912109375,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.5457425,16.8584169,0.14438068866729736,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.5536522,16.8602428,0.14642760157585144,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.5607094,16.8578207,0.13894090056419373,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.5239903,16.7629241,0.12692223489284515,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.6766256,16.9506819,0.15639963746070862,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.6942403,16.9132444,0.14556358754634857,Modrá (Mírné znečištění),Olomouc,Unknown
Výhled na Janoslavice,49.8485363,16.9821969,0.15243114531040192,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.4438174,16.7159303,0.15492475032806396,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.5047478,16.7286748,0.13894721865653992,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.408903,16.9021085,0.1317916214466095,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.7212938,17.4612798,0.1274254024028778,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.6622783,16.7838582,0.11425133794546127,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.6656749,16.8155629,0.11141426116228104,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.6543133,16.8236263,0.11616027355194092,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.6853289,16.8152692,0.10918855667114258,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.6938389,16.7979312,0.10972800850868225,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.7010689,16.7965212,0.11319057643413544,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.6807385,16.9518032,0.15417896211147308,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.6498566,16.9075905,0.13459937274456024,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.6659763,16.9128351,0.1315646916627884,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.8514233,17.2395895,0.0976170003414154,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.838022,17.2454532,0.10070755332708359,Modrá (Mírné znečištění),Olomouc,Unknown
Vyhlídkové místo u Honzíkova kříže,49.4608319,16.877894,0.12708820402622223,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.5317978,16.869724,0.14385205507278442,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.8375989,17.2463839,0.10070755332708359,Modrá (Mírné znečištění),Olomouc,Unknown
Švédská skála,49.7137362,17.7543952,0.14049790799617767,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.7390354,17.4112101,0.13039281964302063,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.8769814,16.7768535,0.1276625096797943,Modrá (Mírné znečištění),Olomouc,Unknown
Nad Doly,49.7664166,16.5833773,0.11815927177667618,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.6697651,17.5345865,0.11493460088968277,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.6449995,16.7651706,0.12908637523651123,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.6485667,16.7708461,0.12042208015918732,Modrá (Mírné znečištění),Olomouc,Unknown
Helišova skála,49.4124634,16.7587351,0.15979613363742828,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.7038436,17.7376261,0.13035021722316742,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.699415,16.7964609,0.11319057643413544,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.7056164,16.8105128,0.12999320030212402,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.4124571,16.7587423,0.15979613363742828,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.6199635,16.8891486,0.1392354965209961,Modrá (Mírné znečištění),Olomouc,Unknown
Strážisko,49.6370058,17.4784279,0.15933722257614136,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.3840212,16.875625,0.14934222400188446,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.5342958,16.8532419,0.1380515992641449,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.5350095,16.8419874,0.1333363652229309,Modrá (Mírné znečištění),Olomouc,Unknown
Chochola,49.537929,16.8686385,0.14834055304527283,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.6358459,16.7694367,0.1266031712293625,Modrá (Mírné znečištění),Olomouc,Unknown
Krahulcova vyhlídka,49.4629982,16.7202097,0.15683422982692719,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.5350682,16.7790056,0.12440824508666992,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.5256702,16.8621187,0.13793477416038513,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.5312856,16.8680236,0.14385205507278442,Modrá (Mírné znečištění),Olomouc,Unknown
Kamenný stůl,49.2222947,17.2525705,0.15473678708076477,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.9166156,17.1850882,0.0946858674287796,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.6829467,16.6616397,0.09850630164146423,Modrá (Mírné znečištění),Olomouc,Unknown
Kočičí vrch,49.8016564,17.4310139,0.13800883293151855,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.7007574,17.5829178,0.09755626320838928,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.8648014,17.3700736,0.08985383063554764,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.6390104,17.5519775,0.11780475080013275,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.6416824,17.4883152,0.15148800611495972,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.8813484,17.2104428,0.0917794406414032,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.7956917,17.3320565,0.10996104776859283,Modrá (Mírné znečištění),Olomouc,Unknown
Výhled na Beskydy,49.6306151,17.7128425,0.1482616811990738,Modrá (Mírné znečištění),Olomouc,Unknown
Železná rozhledna,49.6183857,17.6778342,0.14853182435035706,Modrá (Mírné znečištění),Olomouc,Unknown
swing_gate,49.6938907,17.481294,0.13407257199287415,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,50.0266691,16.8713926,0.10667373985052109,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,50.0266915,16.8714039,0.10667373985052109,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,50.0266912,16.8714114,0.10667373985052109,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,50.0266894,16.8714044,0.10667373985052109,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,50.0264877,16.8707564,0.10667373985052109,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,50.0264821,16.8707678,0.10667373985052109,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,50.0263641,16.8707617,0.10667373985052109,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,50.0263588,16.8707501,0.10667373985052109,Modrá (Mírné znečištění),Olomouc,Unknown
Vyhlídka U jelena,49.6215313,17.6206957,0.1308652013540268,Modrá (Mírné znečištění),Olomouc,Unknown
Orlí skála,49.7231639,17.7316449,0.12130528688430786,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.7431679,17.4437987,0.12752266228199005,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.683995,17.5673796,0.10062234103679657,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.6866445,17.5691714,0.10062234103679657,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.6454924,17.5014075,0.1416398137807846,Modrá (Mírné znečištění),Olomouc,Unknown
Unnamed POI,49.8841581,16.0340708,0.14059491455554962,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.8438145,15.79645,0.11493925750255585,Modrá (Mírné znečištění),Hradec Králové,Unknown
Velké Hradisko,49.801907,16.1705358,0.09427444636821747,Modrá (Mírné znečištění),Hradec Králové,Unknown
Šikmá věž,50.4629235,15.2904268,0.14626269042491913,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.832387,15.6712961,0.10314556956291199,Modrá (Mírné znečištění),Hradec Králové,Unknown
vyhlídka Míru,50.4666008,15.2911887,0.14626269042491913,Modrá (Mírné znečištění),Hradec Králové,Unknown
Hlaholská vyhlídka,50.4670097,15.2956885,0.15158526599407196,Modrá (Mírné znečištění),Hradec Králové,Unknown
Vyhlídka pražského pěveckého sboru Křížkovský,50.466368,15.2992469,0.15158526599407196,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.8335098,15.6536884,0.10651805996894836,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.8340867,15.6530695,0.10651805996894836,Modrá (Mírné znečištění),Hradec Králové,Unknown
Vyhlídka na hrad Potštejn,50.075385,16.3013921,0.13201750814914703,Modrá (Mírné znečištění),Hradec Králové,Unknown
Barunčina vyhlídka,50.4476569,15.9981036,0.14344143867492676,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,50.4894956,16.0004685,0.15807905793190002,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.8867786,15.666704,0.1330179125070572,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.8868217,15.6668442,0.1330179125070572,Modrá (Mírné znečištění),Hradec Králové,Unknown
Zámeček,49.8027498,16.1684825,0.09427444636821747,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,50.4569936,15.6950061,0.11508540064096451,Modrá (Mírné znečištění),Hradec Králové,Unknown
U transformátoru,50.4678701,16.0223333,0.1480594277381897,Modrá (Mírné znečištění),Hradec Králové,Unknown
Hromobitka,50.4534519,16.0212712,0.14651386439800262,Modrá (Mírné znečištění),Hradec Králové,Unknown
Mečov,50.4643944,16.0169888,0.1480594277381897,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,50.4761969,15.9997645,0.1393682360649109,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,50.4952397,15.5425829,0.14848816394805908,Modrá (Mírné znečištění),Hradec Králové,Unknown
Krkonošská vyhlídka,50.4664759,15.6054796,0.11839862167835236,Modrá (Mírné znečištění),Hradec Králové,Unknown
Byšičky,50.419168,15.6100845,0.1440424770116806,Modrá (Mírné znečištění),Hradec Králové,Unknown
U třešně,50.4468932,16.0375656,0.15601220726966858,Modrá (Mírné znečištění),Hradec Králové,Unknown
Karolínina vyhlídka,50.4966927,15.767825,0.11837416142225266,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,50.0528962,16.2593996,0.12867578864097595,Modrá (Mírné znečištění),Hradec Králové,Unknown
Výhled z Faltova kopce,50.4566582,16.0400895,0.15941551327705383,Modrá (Mírné znečištění),Hradec Králové,Unknown
Vyhlídková věž,50.466722,15.297444,0.15158526599407196,Modrá (Mírné znečištění),Hradec Králové,Unknown
U Spáleného mostu,50.0867864,16.3124677,0.14279069006443024,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.8323252,15.6544618,0.10651805996894836,Modrá (Mírné znečištění),Hradec Králové,Unknown
Vinice vyhlídka,50.0466033,16.0552613,0.15536226332187653,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.970477,16.0060611,0.14350874722003937,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.9711784,16.0086006,0.1473962366580963,Modrá (Mírné znečištění),Hradec Králové,Unknown
Vyhlídka na Kaňon,49.8389328,15.9711696,0.13364194333553314,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,50.0007443,16.2907246,0.15880098938941956,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,50.0007054,16.2901329,0.15880098938941956,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.8409266,15.6470704,0.12082573771476746,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.8263512,15.9782383,0.11514212191104889,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.8261779,15.9783704,0.11514212191104889,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,50.0013886,16.0277194,0.1490335613489151,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.8476789,15.6573045,0.12971043586730957,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.8471892,15.6580483,0.12971043586730957,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.8904272,15.5774418,0.1451283097267151,Modrá (Mírné znečištění),Hradec Králové,Unknown
Malé Hradisko,49.8025992,16.1702193,0.09427444636821747,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.8699341,15.5947926,0.15236301720142365,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.8697061,15.5943688,0.15236301720142365,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.8694596,15.593673,0.15236301720142365,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.8691814,15.5932048,0.15236301720142365,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.8690906,15.5925431,0.15236301720142365,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.8690539,15.5924621,0.15236301720142365,Modrá (Mírné znečištění),Hradec Králové,Unknown
Zuberská rozhledna,49.7815164,15.8018559,0.10303109139204025,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.8694673,15.5937787,0.15236301720142365,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.8695083,15.5929525,0.15236301720142365,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.8691185,15.5921743,0.15236301720142365,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.8408772,15.6471602,0.12082573771476746,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.8349891,15.6518784,0.10651805996894836,Modrá (Mírné znečištění),Hradec Králové,Unknown
Hráz rybníku Dolní Peklo,49.8669633,15.609276,0.13803955912590027,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,50.0785648,16.3083518,0.13247092068195343,Modrá (Mírné znečištění),Hradec Králové,Unknown
Kazabrud,50.4964549,15.6095288,0.11425133794546127,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,50.4879719,15.7697005,0.11837416142225266,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.8106405,15.8155218,0.09794788062572479,Modrá (Mírné znečištění),Hradec Králové,Unknown
Zvičina,50.4549357,15.6941749,0.11508540064096451,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.8864056,15.6422215,0.15000423789024353,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,50.4670668,15.295953,0.15158526599407196,Modrá (Mírné znečištění),Hradec Králové,Unknown
Rozhledna Vrbice,50.0922604,16.2468042,0.15771721303462982,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,50.0217288,16.3707167,0.14713852107524872,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.8723298,15.8175821,0.13393740355968475,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.8724387,15.8162436,0.13503466546535492,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.8714568,15.8144763,0.13503466546535492,Modrá (Mírné znečištění),Hradec Králové,Unknown
Parkoviště rozhledna Feistův kopec,50.374554,16.3099343,0.11515475064516068,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.9428289,16.0538973,0.12887802720069885,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,50.4329716,16.0443509,0.15799307823181152,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,50.4502183,15.7107619,0.11949016898870468,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.8474308,15.8086415,0.12191329896450043,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,50.4672269,15.2961935,0.15158526599407196,Modrá (Mírné znečištění),Hradec Králové,Unknown
Rozhledna na Kopečku,49.9162657,15.5558928,0.13732826709747314,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.8366261,15.6530812,0.10651805996894836,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.8365839,15.6530033,0.10651805996894836,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.8365872,15.6530094,0.10651805996894836,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.9870174,16.0162329,0.15829256176948547,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.9873041,16.0162751,0.15829256176948547,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.9048602,15.6585353,0.15957841277122498,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,50.0248055,16.0364556,0.15522098541259766,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,50.224631,15.5508436,0.14489489793777466,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.9872354,16.0146688,0.15829256176948547,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,50.0803511,16.2961013,0.14511506259441376,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,50.0719276,16.3065037,0.13201750814914703,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.9485807,15.5822738,0.1541973352432251,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,50.4933702,15.4453823,0.13396145403385162,Modrá (Mírné znečištění),Hradec Králové,Unknown
